Division,Calendar_Week,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,month,weekofyear,year,week_sin,week_cos,is_black_friday,is_christmas,is_easter,is_summer_sale,Facebook_Impressions_adstock,Facebook_Impressions_adstock_log,Google_Impressions_adstock,Google_Impressions_adstock_log,Email_Impressions_adstock,Email_Impressions_adstock_log,Affiliate_Impressions_adstock,Affiliate_Impressions_adstock_log,Paid_Views_adstock,Paid_Views_adstock_log
Z,2019-09-21,52335,22704,652577,1244982.857,649342,21275,75717,135679,9,38,2019,-0.992708874098054,-0.12053668025532357,0,0,0,0,1008193.0784708768,13.82367124724591,1449930.539457769,14.187026899115077,2284364.828858916,14.641599007185619,44500.31493443479,10.703274016806189,104070.39918820537,11.552832473224964
Z,2019-09-28,65429,31100,1296432,736457.2732,1902760,22447,95235,144701,9,39,2019,-1.0,-1.8369701987210297e-16,0,0,0,0,2406856.539235438,14.693832528987656,2021397.2697288846,14.519300042645725,1878639.687629458,14.446059034792764,44697.157467217396,10.707687559779329,117464.19959410268,11.673897395031057
Z,2019-10-05,15047,35422,1334585,1064436.847,458028,20931,50800,342572,10,40,2019,-0.992708874098054,0.1205366802553232,0,0,0,0,1661456.269617719,14.323205648491045,2345283.634864442,14.667917331969734,2003756.690814729,14.510534821109253,43279.578733608694,10.67545928527959,73779.09979705134,11.208844323779887
Z,2019-10-12,15979,20205,1126338,1133581.259,524487,20560,35707,212774,10,41,2019,-0.9709418174260521,0.23931566428755738,0,0,0,0,1355215.1348088596,14.119471508659746,2298979.817432221,14.647976459835876,2135459.6044073645,14.574192921145642,42199.78936680435,10.65019420522367,52868.54989852567,10.875582835830777
Z,2019-10-19,26079,20956,1067154,1009143.132,413766,27283,46802,275516,10,42,2019,-0.9350162426854148,0.35460488704253557,0,0,0,0,1091373.56740443,13.902948530736376,2216643.9087161105,14.61150530829896,2076872.9342036822,14.546374404917795,48382.89468340218,10.786922282854507,52513.274949262835,10.86884031541606
Z,2019-10-26,22383,23813,2218516,992131.0206,398429,22772,45233,196010,10,43,2019,-0.8854560256532101,0.464723172043768,0,0,0,0,944115.783702215,13.758005149024951,3326837.9543580553,15.017533148165677,2030567.4877018412,14.52382635501607,46963.44734170109,10.757146154909172,48639.63747463142,10.792214622529318
Z,2019-11-02,22169,28341,2589880,908850.0356,423923,22656,50407,230055,11,44,2019,-0.822983865893657,0.5680647467311548,0,0,0,0,895980.8918511075,13.70567548176524,4253298.977179028,15.26320570482603,1924133.7794509204,14.46998695944395,46137.723670850544,10.739407869248275,46488.81873731571,10.746988615716301
Z,2019-11-09,21130,35493,6016998,1460901.007,716842,21078,55803,364275,11,45,2019,-0.7485107481711011,0.6631226582407953,0,0,0,0,1164832.4459255538,13.968088669890717,8143647.488589514,15.912748854830806,2422967.89672546,14.700504163036726,44146.86183542527,10.695299775310666,44374.409368657856,10.700440751944356
Z,2019-11-16,23364,51324,6226444,1886981.663,1459045,23603,74863,383284,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,2041461.222962777,14.529176885021341,10298267.744294757,16.147486355994143,3098465.61136273,14.94641790558402,45676.430917712634,10.729359601892638,45551.20468432893,10.726614302929065
Z,2019-11-23,15133,44957,5238315,1022158.68,3037993,20559,59837,417377,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,4058723.6114813886,15.216379347124041,10387448.872147378,16.156108892348144,2571391.4856813652,14.759958133360522,43397.21545885631,10.678173600783577,37908.602342164464,10.542959718931874
Z,2019-11-30,15281,33245,5283791,1884721.156,1785339,20910,48276,777035,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,3814700.8057406945,15.154373056012913,10477515.436073689,16.164742227481987,3170416.8988406826,14.969373966452029,42608.60772942816,10.659835040383244,34235.30117108223,10.441041797874895
Z,2019-12-07,15164,28586,2384252,1727424.934,1734381,18949,42986,823698,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,3641731.4028703473,15.107970061246345,7623009.718036844,15.846681956982389,3312633.383420341,15.013254317033457,40253.30386471408,10.602972205446163,32281.650585541116,10.382285231328254
Z,2019-12-14,15668,32099,763293,1032178.532,1666912,13421,47911,520585,12,50,2019,-0.2393156642875578,0.970941817426052,0,0,0,0,3487777.701435174,15.064775616308788,4574797.859018423,15.336073290483384,2688495.2237101705,14.804492570622429,33547.65193235704,10.420751960738816,31808.825292770558,10.367530492517185
Z,2019-12-21,14126,28097,634588,1044469.459,925310,14339,42128,333557,12,51,2019,-0.12053668025532363,0.992708874098054,0,1,0,0,2669198.850717587,14.797289304083813,2921986.9295092113,14.887774740383911,2388717.0708550853,14.6862674079816,31112.82596617852,10.345407564206551,30030.41264638528,10.309999201042645
Z,2019-12-28,14368,33139,1232366,714311.6309,199361,22564,46893,205118,12,52,2019,6.432490598706546e-16,1.0,0,1,0,0,1533960.4253587935,14.243364114151698,2693359.4647546057,14.806300215325933,1908670.1663275426,14.461917833458417,38120.41298308926,10.548531423793914,29383.20632319264,10.288212609091808
Z,2020-01-04,59129,39285,592830,824195.454,185047,19604,97487,250087,1,1,2020,0.12053668025532305,0.992708874098054,0,0,0,0,952027.2126793967,13.766349948501823,1939509.7323773028,14.477946299426279,1778530.5371637712,14.391298602664243,38664.20649154463,10.562695417557638,73820.60316159631,11.209406693519623
Z,2020-01-11,15960,48291,598326,1095206.221,244889,21129,63566,186912,1,2,2020,0.23931566428755774,0.970941817426052,0,0,0,0,720902.6063396984,13.488260712932105,1568080.8661886514,14.265363689109062,1984471.4895818855,14.500863688464618,40461.10324577232,10.608121092706595,52870.30158079816,10.875615967439765
Z,2020-01-18,34184,49280,655010,1037203.157,279282,23916,82961,205723,1,3,2020,0.3546048870425356,0.9350162426854148,0,0,0,0,639733.3031698492,13.368808217839586,1439050.4330943257,14.179494727478387,2029438.9017909428,14.523270402499868,44146.55162288616,10.695292748614104,60619.15079039908,11.012382638078167
Z,2020-01-25,45280,44942,1101165,858015.2435,215323,23635,89977,154199,1,4,2020,0.4647231720437685,0.8854560256532099,0,0,0,0,535189.6515849247,13.190378320500338,1820690.2165471627,14.414726776262901,1872734.6943954714,14.442910857958617,45708.275811443076,10.730056528090312,75589.57539519954,11.23308689031175
Z,2020-02-01,52480,52321,1185817,2675419.451,71610,20145,104088,144794,2,5,2020,0.5680647467311558,0.8229838658936564,0,0,0,0,339204.82579246233,12.734362357848097,2096162.1082735814,14.555619140228156,3611786.7981977356,15.099713442678524,42999.13790572154,10.66895860178036,90274.78769759976,11.41062457164179
Z,2020-02-08,48372,54524,1259031,979380.8475,341423,18755,102020,141950,2,6,2020,0.6631226582407952,0.7485107481711011,0,0,0,0,511025.41289623117,13.144176556492361,2307112.054136791,14.651507540782584,2785274.2465988677,14.839857258272858,40254.56895286077,10.60300363235326,93509.39384879988,11.445827873256789
Z,2020-02-15,45720,62301,873511,774570.3465,617157,20858,107629,249249,2,7,2020,0.7485107481711011,0.6631226582407953,0,0,0,0,872669.7064481156,13.679313566010876,2027067.0270683954,14.522100985338879,2167207.469799434,14.588950477921573,40985.28447643039,10.620992764755375,92474.69692439993,11.434701153026946
Z,2020-02-22,36729,58704,892030,1116235.992,612204,26511,94376,203100,2,8,2020,0.8229838658936564,0.5680647467311558,0,0,0,0,1048538.8532240578,13.862909138352887,1905563.5135341976,14.460288855208999,2199839.726899717,14.603895518844,47003.642238215194,10.758001646840514,82966.34846219997,11.326202417358108
Z,2020-02-29,29735,52409,831908,803764.0511,308350,21448,81611,182305,2,9,2020,0.8854560256532098,0.4647231720437686,0,0,0,0,832619.4266120289,13.632333146966007,1784689.7567670988,14.394755712678512,1903683.9145498585,14.459301994583374,44949.8211191076,10.713324307121297,71218.17423109998,11.173517362143658
Z,2018-01-06,887,376,940,512646.3434,89989,26445,317,60627,1,1,2018,0.12053668025532305,0.992708874098054,0,0,0,0,506298.7133060144,13.13488409170466,893284.8783835494,13.702661941195503,1464488.3006749293,14.197017139436232,48919.9105595538,10.79796020286488,36496.08711554999,10.504987731332566
Z,2018-01-13,286,296,111,740733.4401,15233,25077,298,78949,1,2,2018,0.23931566428755774,0.970941817426052,0,0,0,0,268382.3566530072,12.500171672667454,446753.4391917747,13.009764369607504,1472977.5904374646,14.202797160673466,49536.9552797769,10.810494428065125,18534.043557774996,9.827418465610396
Z,2018-01-20,883,865,311,628893.6704,54409,35391,287,62141,1,3,2018,0.3546048870425356,0.9350162426854148,0,0,0,0,188600.1783265036,12.147389896916502,223687.71959588735,12.318010719724365,1365382.4656187324,14.126945874341752,60159.47763988845,11.004770898085031,10150.021778887498,9.225329647273952
Z,2018-01-27,410,698,780,611535.9823,85635,23809,792,77247,1,4,2018,0.4647231720437685,0.8854560256532099,0,0,0,0,179935.0891632518,12.100357006619392,112623.85979794367,11.631817750052539,1294227.2151093662,14.073425102564821,53888.73881994422,10.894695364375517,5485.010889443749,8.609956656447046
Z,2018-02-03,287,860,349,597782.3976,47924,17173,280,61764,2,5,2018,0.5680647467311558,0.8229838658936564,0,0,0,0,137891.5445816259,11.834229998372285,56660.92989897184,10.944857833852305,1244896.0051546833,14.034563357675509,44117.36940997211,10.694631514614937,3029.5054447218745,8.016484698031162
Z,2018-02-10,291,389,245,636118.3025,47875,20607,994,55428,2,6,2018,0.6631226582407952,0.7485107481711011,0,0,0,0,116820.77229081295,11.668404738604139,28575.46494948592,10.260338754172567,1258566.3050773416,14.045484572522668,42665.68470498605,10.661173677006666,1805.7527223609372,7.499286436934302
Z,2018-02-17,490,353,720,928568.43,113801,23009,999,87439,2,7,2018,0.7485107481711011,0.6631226582407953,0,0,0,0,172211.38614540646,12.056483797224125,15007.73247474296,9.616387475674918,1557851.5825386709,14.258818881256177,44341.842352493026,10.699706584690249,1392.8763611804686,7.239843893829193
Z,2018-02-24,906,846,312,812682.4773,248,15764,919,88508,2,8,2018,0.8229838658936564,0.5680647467311558,0,0,0,0,86353.69307270323,11.366218431521263,7815.86623737148,8.964039016313846,1591608.2685693353,14.280256180946791,37934.92117624651,10.543653730494258,1602.4381805902344,7.379905465593171
Z,2018-03-03,129,754,84,618994.7399,19853,17875,788,73396,3,9,2018,0.8854560256532098,0.4647231720437686,0,0,0,0,63029.846536351615,11.051379513106344,3991.93311868574,8.292281357282508,1414798.8741846676,14.16249864738546,36842.46058812326,10.51443342157438,930.2190902951172,6.836494577513511
Z,2018-03-10,728,340,706,690519.4887,78489,17805,137,74723,3,10,2018,0.9350162426854148,0.35460488704253557,0,0,0,0,110003.9232681758,11.608280400756406,2701.96655934287,7.902105174517665,1397918.9257923337,14.150495922447575,36226.23029406163,10.497566333107649,1193.1095451475585,7.085156036098847
Z,2018-03-17,535,239,765,680692.1145,8834,17364,723,76965,3,11,2018,0.970941817426052,0.23931566428755804,0,0,0,0,63835.9616340879,11.064087637540082,2115.983279671435,7.657747372979648,1379651.577396167,14.137342269927625,35477.11514703081,10.476671310633302,1131.5547725737792,7.032231220491232
Z,2018-03-24,678,830,29,620719.6798,62198,24302,281,82083,3,12,2018,0.992708874098054,0.120536680255323,0,0,0,0,94115.98081704395,11.45229376430983,1086.9916398357175,6.992088743411841,1310545.4684980835,14.085954759719082,42040.557573515405,10.64641387410274,1243.7773862868896,7.126711986715805
Z,2018-03-31,214,483,110,624925.9518,36262,20145,293,57910,3,13,2018,1.0,-1.6081226496766366e-16,0,0,1,0,83319.99040852198,11.330455782108412,653.4958199178587,6.483865198649435,1280198.6860490418,14.062526628454142,41165.2787867577,10.625374724153646,835.8886931434448,6.7296910785442225
Z,2018-04-07,999,187,159573,612966.9978,98719,17684,581,54685,4,14,2018,0.992708874098054,-0.12053668025532288,0,0,1,0,140378.99520426098,11.85210827612186,159899.74790995894,11.9823085761717,1253066.340824521,14.041104976108864,38266.63939337885,10.552359893564018,1416.9443465717225,7.256963458488093
Z,2018-04-14,333,775,253201,742172.0634,67081,18669,960,64551,4,15,2018,0.9709418174260521,-0.2393156642875575,0,0,0,0,137270.4976021305,11.82971597808734,333150.87395497947,12.71635374293353,1368705.2338122604,14.129376496738749,37802.319696689425,10.540152200415235,1041.4721732858611,6.949350261024971
Z,2018-04-21,962,963,251265,602571.3173,44255,23103,258,70056,4,16,2018,0.9350162426854148,-0.35460488704253545,0,0,0,0,112890.24880106525,11.63418023429969,417840.43697748973,12.942857302165844,1286923.9342061302,14.067766158697063,42004.159848344716,10.645547743251646,1482.7360866429306,7.302318568722662
Z,2018-04-28,684,950,266994,692721.3919,26112,17965,139,77031,4,17,2018,0.8854560256532099,-0.4647231720437685,0,0,0,0,82557.12440053263,11.321257862440527,475914.21848874487,13.072995004931053,1336183.3590030652,14.1053286168243,38967.07992417236,10.570498126504917,1425.3680433214654,7.262886662569322
Z,2018-05-05,263,508,293335,584781.9688,52311,16564,881,85252,5,18,2018,0.8229838658936565,-0.5680647467311557,0,0,0,0,93589.56220026631,11.446684826188141,531292.1092443725,13.183069142741475,1252873.6483015325,14.040951187613993,36047.53996208618,10.492621641534713,975.6840216607327,6.884163182803623
Z,2018-05-12,503,774,385461,508024.2758,55651,20673,654,67765,5,19,2018,0.7485107481711013,-0.6631226582407951,0,0,0,0,102445.78110013316,11.537098733945859,651107.0546221862,13.38643088993969,1134461.0999507662,13.941669175813486,38696.76998104309,10.56353725412873,990.8420108303663,6.89956383132529
Z,2018-05-19,268,825,407850,554295.4223,5371,21078,90,60036,5,20,2018,0.6631226582407952,-0.7485107481711012,0,0,0,0,56593.89055006658,10.943673987149403,733403.5273110932,13.50545270764516,1121525.972275383,13.930201682831873,40426.38499052155,10.607262680615241,763.4210054151831,6.63911869160026
Z,2018-05-26,798,692,393654,669142.074,17065,21629,161,68739,5,21,2018,0.5680647467311558,-0.8229838658936564,0,0,0,0,45361.945275033286,10.722450867401136,760355.7636555466,13.541543027979223,1229905.0601376914,14.022448350560172,41842.19249526077,10.641684398295912,1179.7105027075916,7.0738716571962685
Z,2018-06-02,728,783,307350,489235.5528,57101,21197,455,78725,6,22,2018,0.46472317204376906,-0.8854560256532096,0,0,0,1,79781.97263751665,11.2870653852004,687527.8818277733,13.440859117571778,1104188.0828688457,13.914621761868558,42118.09624763038,10.64825650940875,1317.8552513537957,7.184519405492727
Z,2018-06-09,544,452,293839,550335.2644,94503,20939,887,66374,6,23,2018,0.35460488704253584,-0.9350162426854147,0,0,0,1,134393.98631875834,11.808538402199463,637602.9409138866,13.3654725872952,1102429.3058344228,13.913027669642352,41998.04812381519,10.645402233289994,1202.9276256768978,7.093344512497955
Z,2018-06-16,934,435,278891,495684.9311,48793,23866,674,80226,6,24,2018,0.23931566428755768,-0.970941817426052,0,0,0,1,115989.99315937917,11.661267821896192,597692.4704569434,13.300833310303858,1046899.5840172113,13.861344532161155,44865.02406190759,10.711436084879164,1535.463812838449,7.33723882960979
Z,2018-06-23,159,976,302536,578060.7358,32179,27555,268,55188,6,25,2018,0.12053668025532308,-0.992708874098054,0,0,0,1,90173.99657968958,11.409507467842042,601382.2352284717,13.306987672906699,1101510.5278086057,13.912193910724566,49987.512030953796,10.81954849863063,926.7319064192245,6.832742797103505
Z,2018-06-30,906,124,358722,544185.8036,42125,27586,646,73713,6,26,2018,-3.216245299353273e-16,-1.0,0,0,0,1,87211.99828984479,11.376108661745228,659413.1176142358,13.399107019178626,1094941.0675043028,13.906212013444382,52579.7560154769,10.870105476565383,1369.3659532096121,7.222833102283311
Z,2018-07-07,889,991,516358,474275.9289,34876,23031,151,53326,7,27,2018,-0.12053668025532283,-0.992708874098054,0,0,0,1,78481.99914492239,11.270637308913265,846064.5588071179,13.648352128265767,1021746.4626521515,13.837024918088135,49320.87800773845,10.806123034569115,1573.682976604806,7.361809246303889
Z,2018-07-14,713,833,588454,678537.5598,134250,23014,679,73056,7,28,2018,-0.23931566428755743,-0.9709418174260521,0,0,0,1,173490.99957246118,12.063886765331574,1011486.2794035589,13.826932359538105,1189410.7911260757,13.988969449713206,47674.43900386922,10.77217163868777,1499.841488302403,7.313781221994604
Z,2018-07-21,230,564,443717,515674.7084,120951,19152,267,86846,7,29,2018,-0.3546048870425356,-0.9350162426854148,0,0,0,1,207696.4997862306,12.243837972171292,949460.1397017795,13.763649881279278,1110380.103963038,13.920213851265528,42989.21950193461,10.668727915360861,979.9207441512015,6.888491665426173
Z,2018-07-28,617,833,450341,537669.0829,77351,20831,212,71126,7,30,2018,-0.46472317204376806,-0.8854560256532101,0,0,0,1,181199.2498931153,12.107358051691143,925071.0698508897,13.737626926811789,1092859.134881519,13.90430879454374,42325.609750967305,10.653171239378327,1106.9603720756008,7.010276101392908
Z,2018-08-04,741,111,412668,419229.8813,86240,20665,4,66929,8,31,2018,-0.5680647467311556,-0.8229838658936565,0,0,0,1,176839.62494655765,12.083004181899993,875203.5349254449,13.682212892224003,965659.4487407595,13.78056754906447,41827.80487548365,10.641340493037974,1294.4801860378004,7.166636705433486
Z,2018-08-11,87,5,439318,522931.3912,105188,16658,45,61781,8,32,2018,-0.663122658240795,-0.7485107481711013,0,0,0,1,193607.81247327884,12.173594971762205,876919.7674627225,13.684171922304579,1005761.1155703798,13.82125613604361,37571.902437741825,10.534038389716137,734.2400930189002,6.600197103040571
