Division,Calendar_Week,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,month,weekofyear,year,week_sin,week_cos,is_black_friday,is_christmas,is_easter,is_summer_sale,Facebook_Impressions_adstock,Facebook_Impressions_lag_1,Google_Impressions_adstock,Google_Impressions_lag_1,Email_Impressions_adstock,Email_Impressions_lag_1,Affiliate_Impressions_adstock,Affiliate_Impressions_lag_1,Paid_Views_adstock,Paid_Views_lag_1
C,2019-11-16,1406,2369,496,149696.6767,90122,1089,3163,161867,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,768458.9169840971,683792.0,3307742.9821401285,3817730.0,1179989.7580413474,1173186.905,9390.659903414995,8818.0,9357.492643915939,5266.0
D,2019-11-16,25734,46196,4920161,1724657.718,1680821,17042,71545,441024,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,2065050.4584920486,90122.0,6574032.491070064,496.0,2314652.5970206736,149696.6767,21737.3299517075,1089.0,30412.74632195797,1406.0
W,2019-11-16,10612,21014,1612826,1001334.567,623433,26270,31250,217183,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,1655958.2292460243,1680821.0,4899842.245535032,4920161.0,2158660.865510337,1724657.718,37138.66497585375,17042.0,25818.373160978983,25734.0
F,2019-11-16,23112,36278,2974137,919857.3719,745395,9116,58806,223680,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,1573374.114623012,623433.0,5424058.1227675155,1612826.0,1999187.8046551687,1001334.567,27685.332487926877,26270.0,36021.18658048949,10612.0
E,2019-11-16,38053,68573,9011577,2739783.39,2064512,64705,105866,910703,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,2851199.057311506,745395.0,11723606.061383758,2974137.0,3739377.2923275847,919857.3719,78547.66624396344,9116.0,56063.593290244746,23112.0
W,2019-11-23,6350,17980,1356080,541983.6078,1249609,28069,24581,217778,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2675208.528655753,2064512.0,7217883.030691879,9011577.0,2411672.253963792,2739783.39,67342.83312198172,64705.0,34381.79664512238,38053.0
G,2019-11-23,16984,36882,4073091,913763.0425,2155012,20715,53873,431682,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,3492616.2643278763,1249609.0,7682032.515345939,1356080.0,2119599.169481896,541983.6078,54386.41656099086,28069.0,34174.89832256119,6350.0
A,2019-11-23,8799,18109,1796295,380939.811,1140918,7574,25583,206061,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2887226.132163938,2155012.0,5637311.257672969,4073091.0,1440739.395740948,913763.0425,34767.208280495426,20715.0,25886.449161280594,16984.0
Z,2019-11-23,9563,22234,2259673,557497.2394,1788859,7967,31181,224987,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,3232472.066081969,1140918.0,5078328.628836485,1796295.0,1277866.937270474,380939.811,25350.604140247713,7574.0,22506.224580640297,8799.0
N,2019-11-23,10858,25232,561,881080.2692,1714383,13911,36100,713169,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,3330619.0330409845,1788859.0,2539725.3144182423,2259673.0,1520013.7378352368,557497.2394,26586.302070123857,7967.0,22111.112290320147,9563.0
C,2019-11-23,258,2417,685,81005.43061,173786,1062,2151,175180,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,1839095.5165204923,1714383.0,1270547.6572091212,561.0,841012.2995276185,881080.2692,14355.151035061928,13911.0,11313.556145160073,10858.0
J,2019-11-23,5420,13550,962885,415508.8099,860736,9548,18699,182030,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,1780283.7582602461,173786.0,1598158.8286045606,685.0,836014.9596638093,81005.43061,16725.575517530964,1062.0,11076.778072580037,258.0
P,2019-11-23,2808,15344,3206828,635969.196,1392990,10692,18454,283680,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2283131.879130123,860736.0,4005907.41430228,962885.0,1053976.6758319046,415508.8099,19054.78775876548,9548.0,8346.389036290018,5420.0
M,2019-11-23,11901,23546,2462908,505636.0799,1530407,11039,35898,221113,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2671972.9395650616,1392990.0,4465861.70715114,3206828.0,1032624.4178159523,635969.196,20566.39387938274,10692.0,16074.19451814501,2808.0
U,2019-11-23,6310,17159,3516353,364603.931,1211726,6983,22717,179500,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2547712.469782531,1530407.0,5749283.8535755705,2462908.0,880916.1399079761,505636.0799,17266.19693969137,11039.0,14347.097259072505,11901.0
I,2019-11-23,6173,18432,739486,559219.0475,1207278,9520,23320,257747,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2481134.2348912656,1211726.0,3614127.9267877853,3516353.0,999677.1174539881,364603.931,18153.098469845685,6983.0,13346.548629536253,6310.0
T,2019-11-23,2335,6644,490842,144033.3382,388591,2437,8429,76691,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,1629158.1174456328,1207278.0,2297905.9633938926,739486.0,643871.896926994,559219.0475,11513.549234922843,9520.0,9008.274314768127,6173.0
F,2019-11-23,16116,30305,2367761,498547.893,1429635,10009,45804,247501,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2244214.0587228164,388591.0,3516713.9816969465,490842.0,820483.8414634969,144033.3382,15765.774617461422,2437.0,20620.137157384062,2335.0
X,2019-11-23,7215,17465,1813373,412096.3494,1034241,8696,23359,207593,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2156348.029361408,1429635.0,3571729.9908484733,2367761.0,822338.2701317484,498547.893,16578.88730873071,10009.0,17525.06857869203,16116.0
O,2019-11-23,24059,52209,9110638,1569102.57,3463154,22092,75868,778140,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,4541328.014680704,1034241.0,10896502.995424237,1813373.0,1980271.7050658744,412096.3494,30381.443654365357,8696.0,32821.53428934602,7215.0
D,2019-11-23,16394,39251,3781053,934849.92,3327142,17483,54562,468370,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,5597806.007340352,3463154.0,9229304.497712119,9110638.0,1924985.7725329371,1569102.57,32673.72182718268,22092.0,32804.76714467301,24059.0
V,2019-11-23,49073,89208,6659214,1254025.315,4313221,31194,137919,618935,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,7112124.0036701765,3327142.0,11273866.24885606,3781053.0,2216518.2012664685,934849.92,47530.86091359134,17483.0,65475.383572336505,16394.0
E,2019-11-23,23919,56582,7602347,1484227.623,3888224,71817,80358,950531,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,7444286.001835088,4313221.0,13239280.12442803,6659214.0,2592486.7236332344,1254025.315,95582.43045679567,31194.0,56656.69178616825,49073.0
Z,2019-11-23,15133,44957,5238315,1022158.68,3037993,20559,59837,417377,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,6760136.000917545,3888224.0,11857955.062214015,7602347.0,2318402.0418166174,1484227.623,68350.21522839784,71817.0,43461.34589308413,23919.0
Q,2019-11-23,9403,25160,3685401,704443.7214,2162565,11448,34260,347955,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,5542633.000458772,3037993.0,9614378.531107008,5238315.0,1863644.7423083088,1022158.68,45623.10761419892,20559.0,31133.672946542065,15133.0
Y,2019-11-23,3630,11361,1515977,304950.6853,891461,5826,14819,171592,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,3662777.500229386,2162565.0,6323166.265553504,3685401.0,1236773.0564541544,704443.7214,28637.55380709946,11448.0,19196.836473271032,9403.0
H,2019-11-23,5148,13890,1466450,389156.3241,1288154,6769,18905,204399,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,3119542.7501146933,891461.0,4628033.132776752,1515977.0,1007542.8523270772,304950.6853,21087.77690354973,5826.0,14746.418236635516,3630.0
S,2019-11-23,11223,30269,5326605,968043.7122,2516489,20399,41664,536810,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,4076260.3750573467,1288154.0,7640621.566388376,1466450.0,1471815.1383635385,389156.3241,30942.888451774867,6769.0,18596.209118317758,5148.0
R,2019-11-23,2964,8635,1127275,216140.5215,567048,4772,11632,143388,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,2605178.1875286736,2516489.0,4947585.783194188,5326605.0,952048.0906817693,968043.7122,20243.444225887433,20399.0,12262.104559158879,11223.0
L,2019-11-23,14014,41172,4589388,976775.6294,2794137,16360,54099,556679,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,4096726.093764337,567048.0,7063180.891597094,1127275.0,1452799.6747408847,216140.5215,26481.722112943717,4772.0,20145.05227957944,2964.0
K,2019-11-23,9853,23562,2569168,590970.802,1585077,7558,33193,265066,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,3633440.0468821684,2794137.0,6100758.445798547,4589388.0,1317370.6393704424,976775.6294,20798.86105647186,16360.0,19925.52613978972,14014.0
W,2019-11-30,6756,14083,1432540,999010.6741,719424,31256,20395,490248,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2536144.023441084,1585077.0,4482919.222899273,2569168.0,1657695.9937852211,590970.802,41655.43052823593,7558.0,16718.76306989486,9853.0
R,2019-11-30,3042,6026,1179980,397955.7022,339377,4062,9489,290815,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1607449.011720542,719424.0,3421439.6114496365,1432540.0,1226803.6990926105,999010.6741,24889.715264117964,31256.0,11401.38153494743,6756.0
Q,2019-11-30,11179,19475,3939590,1297476.784,1233528,12009,29703,685315,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2037252.505860271,339377.0,5650309.805724818,1179980.0,1910878.6335463054,397955.7022,24453.857632058982,4062.0,16879.690767473716,3042.0
D,2019-11-30,18298,28842,3895528,1722606.386,1906278,17180,46172,899279,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2924904.2529301355,1233528.0,6720682.902862409,3939590.0,2678045.702773153,1297476.784,29406.92881602949,12009.0,26737.845383736858,11179.0
L,2019-11-30,14451,31043,4741452,1800287.485,1704181,13710,43876,997182,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,3166633.1264650677,1906278.0,8101793.451431205,3895528.0,3139310.3363865763,1722606.386,28413.464408014745,17180.0,27819.92269186843,18298.0
X,2019-11-30,7357,13718,1969653,758642.1546,599885,7896,20234,382727,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2183201.5632325336,1704181.0,6020549.725715602,4741452.0,2328297.322793288,1800287.485,22102.73220400737,13710.0,21266.961345934214,14451.0
J,2019-11-30,6198,10665,1042217,765456.3801,491893,10411,15421,346433,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1583493.7816162668,599885.0,4052491.862857801,1969653.0,1929605.041496644,758642.1546,21462.366102003685,7896.0,16831.480672967107,7357.0
T,2019-11-30,2424,4607,549150,265100.149,229872,2412,7427,154260,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1021618.8908081334,491893.0,2575395.9314289005,1042217.0,1229902.669748322,765456.3801,13143.183051001843,10411.0,10839.740336483554,6198.0
C,2019-11-30,951,2174,359,149687.8066,100132,1381,2393,271587,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,610941.4454040667,229872.0,1288056.9657144502,549150.0,764639.1414741611,265100.149,7952.591525500921,2412.0,6370.870168241777,2424.0
H,2019-11-30,5422,9666,1545544,717170.319,749088,5858,15005,388875,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1054558.7227020334,100132.0,2189572.482857225,359.0,1099489.8897370805,149687.8066,9834.29576275046,1381.0,8607.435084120889,951.0
Z,2019-11-30,15281,33245,5283791,1884721.156,1785339,20910,48276,777035,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2312618.361351017,749088.0,6378577.241428613,1545544.0,2434466.1008685404,717170.319,25827.14788137523,5858.0,19584.717542060444,5422.0
Z,2019-11-30,10087,17188,2365113,1027582.226,1029754,7559,27066,481738,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2186063.1806755085,1785339.0,5554401.620714307,5283791.0,2244815.27643427,1884721.156,20472.573940687616,20910.0,19879.358771030224,15281.0
Y,2019-11-30,3892,8896,1528407,560747.7834,524184,4591,12412,268802,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1617215.5903377542,1029754.0,4305607.810357153,2365113.0,1683155.421617135,1027582.226,14827.286970343808,7559.0,13831.679385515112,10087.0
U,2019-11-30,6401,12854,3871180,671648.5354,695961,6760,19023,352327,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1504568.795168877,524184.0,6023983.905178577,1528407.0,1513226.2462085676,560747.7834,14173.643485171904,4591.0,13316.839692757556,3892.0
K,2019-11-30,10842,16504,2808895,1088799.754,897356,8500,26356,505330,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1649640.3975844386,695961.0,5820886.952589288,3871180.0,1845412.8771042838,671648.5354,15586.821742585951,6760.0,17500.419846378776,6401.0
S,2019-11-30,12640,22132,5978991,1784563.237,1432277,19234,33993,892027,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2257097.198792219,897356.0,8889434.476294644,2808895.0,2707269.675552142,1088799.754,27027.410871292974,8500.0,21390.209923189388,10842.0
I,2019-11-30,6790,12962,842075,1030809.847,676205,10645,19199,467506,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1804753.5993961096,1432277.0,5286792.238147322,5978991.0,2384444.684776071,1784563.237,24158.705435646487,19234.0,17485.104961594694,12640.0
F,2019-11-30,16875,22764,2649839,918409.7912,825058,10863,40247,490968,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1727434.7996980548,676205.0,5293235.119073661,842075.0,2110632.1335880356,1030809.847,22942.352717823243,10645.0,25617.55248079735,6790.0
A,2019-11-30,8908,15294,1911999,702137.3809,689345,6686,23127,388146,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1553062.3998490274,825058.0,4558616.5595368305,2649839.0,1757453.4476940178,918409.7912,18157.176358911624,10863.0,21716.776240398674,16875.0
P,2019-11-30,3583,11421,3608775,1171205.618,793045,9524,13647,499724,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1569576.1999245137,689345.0,5888083.279768415,1911999.0,2049932.341847009,702137.3809,18602.58817945581,6686.0,14441.388120199337,8908.0
N,2019-11-30,11111,18316,902,1623994.283,949573,12596,28576,1022234,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1734361.0999622568,793045.0,2944943.6398842074,3608775.0,2648960.453923505,1171205.618,21897.294089727904,9524.0,18331.694060099668,3583.0
M,2019-11-30,12950,18298,2692564,931046.927,885962,11019,30593,448873,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1753142.5499811284,949573.0,4165035.8199421037,902.0,2255527.1539617525,1623994.283,21967.647044863952,12596.0,22115.847030049834,11111.0
G,2019-11-30,18388,28554,4571384,1684522.162,1250009,18176,45637,799632,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,2126580.274990564,885962.0,6653901.909971052,2692564.0,2812285.7389808763,931046.927,29159.823522431976,11019.0,29445.923515024915,12950.0
C,2019-12-07,1166,2065,652,137369.2796,105250,2027,1761,266295,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1168540.137495282,1250009.0,3327602.954985526,4571384.0,1543512.1490904381,1684522.162,16606.91176121599,18176.0,15888.961757512458,18388.0
W,2019-12-07,6632,12616,653809,916354.9538,718302,27790,18923,432984,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1302572.068747641,105250.0,2317610.4774927627,652.0,1688111.028345219,137369.2796,36093.455880607995,2027.0,14576.480878756229,1166.0
P,2019-12-07,3243,10796,1644377,1073836.805,860075,9936,13403,527011,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1511361.0343738205,718302.0,2803182.2387463814,653809.0,1917892.3191726096,916354.9538,27982.727940303997,27790.0,10531.240439378114,6632.0
D,2019-12-07,15079,25167,1742799,1579568.675,1815395,16842,40436,759586,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,2571075.5171869104,860075.0,3144390.1193731907,1644377.0,2538514.8345863046,1073836.805,30833.363970152,9936.0,20344.62021968906,3243.0
Z,2019-12-07,9342,14342,1056156,942507.0623,927539,7269,23268,406611,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,2213076.758593455,1815395.0,2628351.0596865956,1742799.0,2211764.479593152,1579568.675,22685.681985076,16842.0,19514.31010984453,15079.0
Y,2019-12-07,3813,7308,673385,514985.8677,546675,5108,11529,246999,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1653213.3792967275,927539.0,1987560.5298432978,1056156.0,1620868.1074965762,942507.0623,16450.840992538,7269.0,13570.155054922265,9342.0
L,2019-12-07,13305,28291,2177392,1650958.738,1675176,14996,41511,954176,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,2501782.6896483637,546675.0,3171172.264921649,673385.0,2461392.791748288,514985.8677,23221.420496269,5108.0,20090.077527461133,3813.0
H,2019-12-07,4949,9035,667021,656795.8743,762174,5530,14057,350312,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,2013065.3448241819,1675176.0,2252607.132460824,2177392.0,1887492.270174144,1650958.738,17140.7102481345,14996.0,14994.038763730567,13305.0
A,2019-12-07,9177,13014,915377,643742.405,694144,6474,21419,358799,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1700676.672412091,762174.0,2041680.566230412,667021.0,1587488.5400870722,656795.8743,15044.35512406725,5530.0,16674.019381865284,4949.0
J,2019-12-07,5821,9208,484429,702125.5839,495643,9099,14018,337765,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1345981.3362060455,694144.0,1505269.283115206,915377.0,1495869.853943536,643742.405,16621.177562033627,6474.0,14158.009690932642,9177.0
I,2019-12-07,7605,12817,371216,944591.8032,759443,9049,19788,483584,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1432433.6681030227,495643.0,1123850.6415576031,484429.0,1692526.730171768,702125.5839,17359.588781016813,9099.0,14684.004845466321,5821.0
U,2019-12-07,6323,10400,1793287,615850.7957,678373,6937,16830,304875,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1394589.8340515113,759443.0,2355212.3207788016,371216.0,1462114.1607858841,944591.8032,15616.794390508407,9049.0,13665.00242273316,7605.0
F,2019-12-07,15396,20833,1369182,842094.7346,766370,13015,35365,455742,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1463664.9170257556,678373.0,2546788.160389401,1793287.0,1573151.814992942,615850.7957,20823.397195254205,6937.0,22228.50121136658,6323.0
R,2019-12-07,3536,6287,557971,365103.2389,348648,4438,8920,288292,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1080480.4585128778,766370.0,1831365.0801947005,1369182.0,1151679.146396471,842094.7346,14849.698597627103,13015.0,14650.25060568329,15396.0
Z,2019-12-07,15164,28586,2384252,1727424.934,1734381,18949,42986,823698,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,2274621.229256439,348648.0,3299934.5400973503,557971.0,2303264.5071982355,365103.2389,26373.84929881355,4438.0,22489.125302841647,3536.0
K,2019-12-07,9223,14279,1279962,998414.8656,927050,8524,22429,466840,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,2064360.6146282195,1734381.0,2929929.270048675,2384252.0,2150047.1191991176,1727424.934,21710.924649406777,18949.0,20467.562651420823,15164.0
G,2019-12-07,17658,24910,2101708,1544089.679,1334847,21873,41589,742400,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,2367027.30731411,927050.0,3566672.6350243376,1279962.0,2619113.238599559,998414.8656,32728.46232470339,8524.0,27891.781325710414,9223.0
